"","Plant_species","Display_size","Flower_diameter","Floral_depth","Petal_width","Petal_length","Stylus_length","Filament_length","Nectar_depth","Nectar_width","Stylus_position","Filament_position","Plant_height","Flower_inclination","Number_inflorescense","Number_flowers_per_inflo","color_s","color_m","color_l","color_lum","(Z)-3-Hexen-1-ol_S","a-Pinene","Benzaldehyde","cis-3-Hexen-ol, Acetate","trans-b-Ocimene","Phenylacetaldehyde","b-Caryophyllene"
"1","1181.1",37.9042857142857,1.22666666666667,2.26904761904762,0.468571428571429,1.70619047619048,1.8947619047619,1.80761904761905,1.37285714285714,0.599047619047619,0.521904761904762,0.434761904761905,301.275862068966,174.655172413793,5.09523809523809,45.5238095238095,NA,NA,NA,NA,3628099.5,23967392.5,0,21216713,17747810.5,0,2863129.5
"2","1181.1",17.9437209302326,3.56511627906977,1.54093023255814,1.10232558139535,1.28325581395349,1.61,1.55744186046512,1.44744186046512,0.694418604651163,0.162558139534884,0.11,103.829268292683,157.19512195122,8.80487804878049,7.24390243902439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","1181.1",16.0175,1.1975,1.62458333333333,0.839166666666667,3.63916666666667,2.1275,1.83625,1.26791666666667,0.675,0.859583333333333,0.568333333333333,101.75,163.333333333333,2.58333333333333,29.9166666666667,NA,NA,NA,NA,2035263,0,11876944,0,0,0,0
"4","1181.1",30.2155,3.71025,3.64725,1.78175,3.60375,5.491375,2.92025,2.053,2.904,3.438375,0.86725,111.4,64.375,1.05,15.45,NA,NA,NA,NA,1807755.66666667,0,0,8675176.66666667,0,1177678.66666667,0
"5","1181.1",16.2106451612903,14.4803225806452,18.3738709677419,6.47129032258065,18.7061290322581,16.3046666666667,7.25333333333333,14.2822580645161,8.13466666666667,2.048,-7.00333333333333,158.612903225806,77.5806451612903,1.2258064516129,1,NA,NA,NA,NA,1147411.4,0,0,1325243.4,920337.8,286742.4,2721028
"6","1181.1",39.1257142857143,3.70857142857143,16.6614285714286,0.658571428571429,16.65,19.4142857142857,17.4285714285714,12.0585714285714,1.30857142857143,7.35571428571429,5.37,258.857142857143,172.857142857143,1,27.1428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","1181.1",31.6716666666667,3.00375,0.942916666666667,0.832083333333333,1.48791666666667,1.02083333333333,1.07541666666667,0.858823529411765,2.10058823529412,0.319411764705882,0.391764705882353,206.958333333333,170.833333333333,21.6666666666667,6.29166666666667,NA,NA,NA,NA,0,0,0,3653219.5,0,0,0
"8","1181.1",26.9728571428571,20.3,8.89357142857143,5.23464285714286,11.2371428571429,8.72214285714286,8.7675,0,0,8.72214285714286,8.7675,265.214285714286,162.142857142857,1.82142857142857,1,NA,NA,NA,NA,574183,1185436,0,954333.5,525502.5,0,0
"9","1181.1",27.1592957746479,1.90887323943662,15.5398591549296,1.25,15.7114084507042,12.5267605633803,9.97070422535211,5.35464788732394,0.956619718309859,7.17211267605634,4.61605633802817,221.056338028169,167.154929577465,1.01408450704225,27.1830985915493,NA,NA,NA,NA,0,0,1119011.625,2638288.625,1086832.5,0,7929396.25
"10","1181.1",38.9433333333333,0.911481481481481,2.70518518518519,0.417407407407407,2.71185185185185,2.46888888888889,2.49074074074074,2.1262962962963,0.618148148148148,0.342592592592593,0.364444444444444,294.222222222222,170.740740740741,1.11111111111111,52.4444444444444,NA,NA,NA,NA,684013.666666667,3468944.66666667,0,0,1431679.33333333,0,0
"11","1181.1",21.8485714285714,11.6757142857143,13.0228571428571,8.66214285714286,12.1785714285714,12.7992857142857,12.2107142857143,7.48857142857143,2.67714285714286,5.31071428571429,4.72214285714286,104.928571428571,111.428571428571,1.84615384615385,2.23076923076923,NA,NA,NA,NA,3136774.4,0,0,26210887,0,0,0
"12","1181.1",19.1703571428571,19.1789285714286,8.00821428571428,7.86785714285714,10.6471428571429,6.50535714285714,6.48428571428571,0,0,6.50535714285714,6.48428571428571,138.607142857143,171.964285714286,1.03571428571429,1,NA,NA,NA,NA,0,0,0,466025.5,0,0,0
"13","1181.1",40.225,2.749,1.21733333333333,1.02633333333333,1.25066666666667,1.0195,1.96105263157895,0,0,1.0195,1.96105263157895,387.6,164.666666666667,7.56666666666667,56.6,NA,NA,NA,NA,0,0,0,0,0,19875206,0
"14","1181.1",11.2695833333333,3.38333333333333,3.885,1.31958333333333,2.61125,4.9525,7.71833333333333,3.66916666666667,0.745,1.28333333333333,4.04916666666667,293.416666666667,161.666666666667,1.375,16.25,NA,NA,NA,NA,390662.333333333,0,0,643959.333333333,1438808.33333333,0,0
"15","1181.1",21.7307142857143,3.11285714285714,3.21092857142857,0.872142857142857,3.16378571428571,5.67857142857143,11.2878571428571,2.33735714285714,0.892857142857143,3.34121428571429,8.9505,343.642857142857,156.428571428571,1.28571428571429,70.1428571428571,NA,NA,NA,NA,3556438,0,0,6482958.5,0,0,0
"16","1181.1",13.2241176470588,3.89647058823529,3.76882352941176,1.93,3.74352941176471,2.76705882352941,2.88,2.97823529411765,0.730588235294118,-0.211176470588235,-0.0982352941176471,46.7647058823529,107.941176470588,1.05882352941176,4.17647058823529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","1181.1",9.4062962962963,9.4062962962963,1.48740740740741,4.10351851851852,3.88166666666667,2.51537037037037,2.8587037037037,0,0,2.51537037037037,2.8587037037037,55.7241379310345,147.758620689655,1.1551724137931,1.05172413793103,NA,NA,NA,NA,0,0,0,9904568.5,0,0,0
"18","1181.1",19.4617647058824,4.04258823529412,10.5558823529412,2.77764705882353,9.7,10.3535294117647,9.82882352941176,7.36411764705882,2.51711764705882,2.98941176470588,2.46470588235294,94.5882352941177,135.529411764706,3.58823529411765,1,NA,NA,NA,NA,0,0,0,1306319.83333333,0,0,0
"19","1181.1",16.5276119402985,16.5276119402985,8.07283582089552,8.00268656716418,9.69417910447761,3.73731343283582,4.97492537313433,0,0,3.73731343283582,4.97492537313433,341.727272727273,159.787878787879,2.27272727272727,1.08695652173913,NA,NA,NA,NA,0,0,0,2409277,19041494.3333333,0,0
"20","1181.1",161.53,2.02862068965517,1.81068965517241,1.19655172413793,1.75465517241379,1.68088235294118,2.55583333333333,0,0,1.68088235294118,2.55583333333333,482.754716981132,82.4528301886792,6.30769230769231,21.7115384615385,NA,NA,NA,NA,4400149.8,0,0,21410893.2,0,0,0
"21","1181.1",30.1135714285714,3.41642857142857,9.84071428571429,1.83142857142857,8.57285714285714,8.796,9.15285714285714,5.58714285714286,1.58785714285714,3.20885714285714,3.56571428571429,389,170.714285714286,20.2142857142857,26.9285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","1181.1",20.6976470588235,1.99676470588235,12.6611764705882,1.77058823529412,12.6611764705882,9.55970588235294,8.22705882352941,4.065,0.456764705882353,5.49470588235294,4.16205882352941,193.470588235294,154.117647058824,1.26470588235294,22.1851851851852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","1181.1",38.36,0.885882352941176,14.4705882352941,1.63294117647059,14.4705882352941,11.3911764705882,9.00470588235294,4.53470588235294,0.476470588235294,6.85647058823529,4.47,147,161.764705882353,1,52.1428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","1181.1",14.1988888888889,4.05714285714286,5.93492063492064,1.80396825396825,5.93709677419355,5.61161290322581,6.11524590163934,4.19667741935484,1.32387096774194,1.41493548387097,1.92681967213115,68.1774193548387,137.096774193548,6.7258064516129,1.2741935483871,NA,NA,NA,NA,0,2743942.83333333,0,4118094.41666667,0,0,0
"25","1181.1",23.0608196721311,4.32688524590164,14.4490163934426,2.7016393442623,14.8624590163934,12.1473770491803,12.2647540983607,9.66786885245902,1.70770491803279,2.47950819672131,2.59688524590164,145.935483870968,158.467741935484,1.16393442622951,27.0819672131148,NA,NA,NA,NA,3318378.30769231,0,0,3934248,0,0,0
"26","1181.1",17.8246774193548,5.20596774193548,7.62709677419355,3.34177419354839,8.49467741935484,5.04177419354839,5.39274193548387,4.94258064516129,1.6358064516129,0.0991935483870968,0.450161290322581,101.734375,158.875,1,14.609375,NA,NA,NA,NA,0,0,4239109,10114166,0,34346459.6666667,0
"27","1181.1",20.6490322580645,10.1941935483871,2.78387096774194,5.47032258064516,5.12612903225806,5.71,5.37166666666667,1.56741935483871,1.07064516129032,4.14066666666667,3.81233333333333,174.903225806452,140.967741935484,3.58064516129032,1.64516129032258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","1181.2",37.9042857142857,1.22666666666667,2.26904761904762,0.468571428571429,1.70619047619048,1.8947619047619,1.80761904761905,1.37285714285714,0.599047619047619,0.521904761904762,0.434761904761905,301.275862068966,174.655172413793,5.09523809523809,45.5238095238095,NA,NA,NA,NA,3628099.5,23967392.5,0,21216713,17747810.5,0,2863129.5
"29","1181.2",17.9437209302326,3.56511627906977,1.54093023255814,1.10232558139535,1.28325581395349,1.61,1.55744186046512,1.44744186046512,0.694418604651163,0.162558139534884,0.11,103.829268292683,157.19512195122,8.80487804878049,7.24390243902439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","1181.2",16.0175,1.1975,1.62458333333333,0.839166666666667,3.63916666666667,2.1275,1.83625,1.26791666666667,0.675,0.859583333333333,0.568333333333333,101.75,163.333333333333,2.58333333333333,29.9166666666667,NA,NA,NA,NA,2035263,0,11876944,0,0,0,0
"31","1181.2",22.5557142857143,8.98571428571429,3.60285714285714,2.24714285714286,5.38142857142857,4.57571428571429,4.56857142857143,2.34285714285714,1.27428571428571,2.23285714285714,2.22571428571429,279.714285714286,151.666666666667,10.8571428571429,4.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","1181.2",30.2155,3.71025,3.64725,1.78175,3.60375,5.491375,2.92025,2.053,2.904,3.438375,0.86725,111.4,64.375,1.05,15.45,NA,NA,NA,NA,1807755.66666667,0,0,8675176.66666667,0,1177678.66666667,0
"33","1181.2",16.2106451612903,14.4803225806452,18.3738709677419,6.47129032258065,18.7061290322581,16.3046666666667,7.25333333333333,14.2822580645161,8.13466666666667,2.048,-7.00333333333333,158.612903225806,77.5806451612903,1.2258064516129,1,NA,NA,NA,NA,1147411.4,0,0,1325243.4,920337.8,286742.4,2721028
"34","1181.2",56.4,3.54428571428571,10.2228571428571,0.85,11.6857142857143,14.7442857142857,13.4757142857143,10.23,1.42285714285714,4.51428571428571,3.24571428571429,85.2857142857143,153.571428571429,1,202.571428571429,NA,NA,NA,NA,0,0,0,0,0,0,0
"35","1181.2",31.6716666666667,3.00375,0.942916666666667,0.832083333333333,1.48791666666667,1.02083333333333,1.07541666666667,0.858823529411765,2.10058823529412,0.319411764705882,0.391764705882353,206.958333333333,170.833333333333,21.6666666666667,6.29166666666667,NA,NA,NA,NA,0,0,0,3653219.5,0,0,0
"36","1181.2",26.9728571428571,20.3,8.89357142857143,5.23464285714286,11.2371428571429,8.72214285714286,8.7675,0,0,8.72214285714286,8.7675,265.214285714286,162.142857142857,1.82142857142857,1,NA,NA,NA,NA,574183,1185436,0,954333.5,525502.5,0,0
"37","1181.2",27.1592957746479,1.90887323943662,15.5398591549296,1.25,15.7114084507042,12.5267605633803,9.97070422535211,5.35464788732394,0.956619718309859,7.17211267605634,4.61605633802817,221.056338028169,167.154929577465,1.01408450704225,27.1830985915493,NA,NA,NA,NA,0,0,1119011.625,2638288.625,1086832.5,0,7929396.25
"38","1181.2",38.9433333333333,0.911481481481481,2.70518518518519,0.417407407407407,2.71185185185185,2.46888888888889,2.49074074074074,2.1262962962963,0.618148148148148,0.342592592592593,0.364444444444444,294.222222222222,170.740740740741,1.11111111111111,52.4444444444444,NA,NA,NA,NA,684013.666666667,3468944.66666667,0,0,1431679.33333333,0,0
"39","1181.2",21.8485714285714,11.6757142857143,13.0228571428571,8.66214285714286,12.1785714285714,12.7992857142857,12.2107142857143,7.48857142857143,2.67714285714286,5.31071428571429,4.72214285714286,104.928571428571,111.428571428571,1.84615384615385,2.23076923076923,NA,NA,NA,NA,3136774.4,0,0,26210887,0,0,0
"40","1181.2",19.1703571428571,19.1789285714286,8.00821428571428,7.86785714285714,10.6471428571429,6.50535714285714,6.48428571428571,0,0,6.50535714285714,6.48428571428571,138.607142857143,171.964285714286,1.03571428571429,1,NA,NA,NA,NA,0,0,0,466025.5,0,0,0
"41","1181.2",40.225,2.749,1.21733333333333,1.02633333333333,1.25066666666667,1.0195,1.96105263157895,0,0,1.0195,1.96105263157895,387.6,164.666666666667,7.56666666666667,56.6,NA,NA,NA,NA,0,0,0,0,0,19875206,0
"42","1181.2",11.2695833333333,3.38333333333333,3.885,1.31958333333333,2.61125,4.9525,7.71833333333333,3.66916666666667,0.745,1.28333333333333,4.04916666666667,293.416666666667,161.666666666667,1.375,16.25,NA,NA,NA,NA,390662.333333333,0,0,643959.333333333,1438808.33333333,0,0
"43","1181.2",21.7307142857143,3.11285714285714,3.21092857142857,0.872142857142857,3.16378571428571,5.67857142857143,11.2878571428571,2.33735714285714,0.892857142857143,3.34121428571429,8.9505,343.642857142857,156.428571428571,1.28571428571429,70.1428571428571,NA,NA,NA,NA,3556438,0,0,6482958.5,0,0,0
"44","1181.2",9.4062962962963,9.4062962962963,1.48740740740741,4.10351851851852,3.88166666666667,2.51537037037037,2.8587037037037,0,0,2.51537037037037,2.8587037037037,55.7241379310345,147.758620689655,1.1551724137931,1.05172413793103,NA,NA,NA,NA,0,0,0,9904568.5,0,0,0
"45","1181.2",19.4617647058824,4.04258823529412,10.5558823529412,2.77764705882353,9.7,10.3535294117647,9.82882352941176,7.36411764705882,2.51711764705882,2.98941176470588,2.46470588235294,94.5882352941177,135.529411764706,3.58823529411765,1,NA,NA,NA,NA,0,0,0,1306319.83333333,0,0,0
"46","1181.2",16.5276119402985,16.5276119402985,8.07283582089552,8.00268656716418,9.69417910447761,3.73731343283582,4.97492537313433,0,0,3.73731343283582,4.97492537313433,341.727272727273,159.787878787879,2.27272727272727,1.08695652173913,NA,NA,NA,NA,0,0,0,2409277,19041494.3333333,0,0
"47","1181.2",161.53,2.02862068965517,1.81068965517241,1.19655172413793,1.75465517241379,1.68088235294118,2.55583333333333,0,0,1.68088235294118,2.55583333333333,482.754716981132,82.4528301886792,6.30769230769231,21.7115384615385,NA,NA,NA,NA,4400149.8,0,0,21410893.2,0,0,0
"48","1181.2",30.1135714285714,3.41642857142857,9.84071428571429,1.83142857142857,8.57285714285714,8.796,9.15285714285714,5.58714285714286,1.58785714285714,3.20885714285714,3.56571428571429,389,170.714285714286,20.2142857142857,26.9285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","1181.2",20.6976470588235,1.99676470588235,12.6611764705882,1.77058823529412,12.6611764705882,9.55970588235294,8.22705882352941,4.065,0.456764705882353,5.49470588235294,4.16205882352941,193.470588235294,154.117647058824,1.26470588235294,22.1851851851852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","1181.2",8.45333333333333,8.31795454545455,3.28704545454545,2.63090909090909,4.00227272727273,3.60363636363636,3.29840909090909,3.28704545454545,8.31795454545455,0.316590909090909,0.0113636363636364,148.652173913043,157.282608695652,2.43478260869565,1.02173913043478,NA,NA,NA,NA,0,0,0,13056744.8,0,0,0
"51","1181.2",38.36,0.885882352941176,14.4705882352941,1.63294117647059,14.4705882352941,11.3911764705882,9.00470588235294,4.53470588235294,0.476470588235294,6.85647058823529,4.47,147,161.764705882353,1,52.1428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","1181.2",14.1988888888889,4.05714285714286,5.93492063492064,1.80396825396825,5.93709677419355,5.61161290322581,6.11524590163934,4.19667741935484,1.32387096774194,1.41493548387097,1.92681967213115,68.1774193548387,137.096774193548,6.7258064516129,1.2741935483871,NA,NA,NA,NA,0,2743942.83333333,0,4118094.41666667,0,0,0
"53","1181.2",23.0608196721311,4.32688524590164,14.4490163934426,2.7016393442623,14.8624590163934,12.1473770491803,12.2647540983607,9.66786885245902,1.70770491803279,2.47950819672131,2.59688524590164,145.935483870968,158.467741935484,1.16393442622951,27.0819672131148,NA,NA,NA,NA,3318378.30769231,0,0,3934248,0,0,0
"54","1181.2",15.7411764705882,15.9341176470588,7.09235294117647,6.38294117647059,11.2647058823529,7.85470588235294,7.01176470588235,7.09235294117647,3.82294117647059,0.762352941176471,-0.0805882352941176,68.7058823529412,60.2941176470588,1.58823529411765,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","1181.3",17.9437209302326,3.56511627906977,1.54093023255814,1.10232558139535,1.28325581395349,1.61,1.55744186046512,1.44744186046512,0.694418604651163,0.162558139534884,0.11,103.829268292683,157.19512195122,8.80487804878049,7.24390243902439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","1181.3",30.2155,3.71025,3.64725,1.78175,3.60375,5.491375,2.92025,2.053,2.904,3.438375,0.86725,111.4,64.375,1.05,15.45,NA,NA,NA,NA,1807755.66666667,0,0,8675176.66666667,0,1177678.66666667,0
"57","1181.3",16.2106451612903,14.4803225806452,18.3738709677419,6.47129032258065,18.7061290322581,16.3046666666667,7.25333333333333,14.2822580645161,8.13466666666667,2.048,-7.00333333333333,158.612903225806,77.5806451612903,1.2258064516129,1,NA,NA,NA,NA,1147411.4,0,0,1325243.4,920337.8,286742.4,2721028
"58","1181.3",31.6716666666667,3.00375,0.942916666666667,0.832083333333333,1.48791666666667,1.02083333333333,1.07541666666667,0.858823529411765,2.10058823529412,0.319411764705882,0.391764705882353,206.958333333333,170.833333333333,21.6666666666667,6.29166666666667,NA,NA,NA,NA,0,0,0,3653219.5,0,0,0
"59","1181.3",13.3233333333333,3.20895833333333,8.11666666666667,0.695,8.42708333333333,10.5627083333333,8.67541666666667,6.33854166666667,0.910625,4.22416666666667,2.336875,182.25,160.520833333333,1,17.3125,NA,NA,NA,NA,0,0,10553525.3333333,0,0,0,0
"60","1181.3",27.1592957746479,1.90887323943662,15.5398591549296,1.25,15.7114084507042,12.5267605633803,9.97070422535211,5.35464788732394,0.956619718309859,7.17211267605634,4.61605633802817,221.056338028169,167.154929577465,1.01408450704225,27.1830985915493,NA,NA,NA,NA,0,0,1119011.625,2638288.625,1086832.5,0,7929396.25
"61","1181.3",38.9433333333333,0.911481481481481,2.70518518518519,0.417407407407407,2.71185185185185,2.46888888888889,2.49074074074074,2.1262962962963,0.618148148148148,0.342592592592593,0.364444444444444,294.222222222222,170.740740740741,1.11111111111111,52.4444444444444,NA,NA,NA,NA,684013.666666667,3468944.66666667,0,0,1431679.33333333,0,0
"62","1181.3",21.8485714285714,11.6757142857143,13.0228571428571,8.66214285714286,12.1785714285714,12.7992857142857,12.2107142857143,7.48857142857143,2.67714285714286,5.31071428571429,4.72214285714286,104.928571428571,111.428571428571,1.84615384615385,2.23076923076923,NA,NA,NA,NA,3136774.4,0,0,26210887,0,0,0
"63","1181.3",40.225,2.749,1.21733333333333,1.02633333333333,1.25066666666667,1.0195,1.96105263157895,0,0,1.0195,1.96105263157895,387.6,164.666666666667,7.56666666666667,56.6,NA,NA,NA,NA,0,0,0,0,0,19875206,0
"64","1181.3",21.7307142857143,3.11285714285714,3.21092857142857,0.872142857142857,3.16378571428571,5.67857142857143,11.2878571428571,2.33735714285714,0.892857142857143,3.34121428571429,8.9505,343.642857142857,156.428571428571,1.28571428571429,70.1428571428571,NA,NA,NA,NA,3556438,0,0,6482958.5,0,0,0
"65","1181.3",9.4062962962963,9.4062962962963,1.48740740740741,4.10351851851852,3.88166666666667,2.51537037037037,2.8587037037037,0,0,2.51537037037037,2.8587037037037,55.7241379310345,147.758620689655,1.1551724137931,1.05172413793103,NA,NA,NA,NA,0,0,0,9904568.5,0,0,0
"66","1181.3",19.4617647058824,4.04258823529412,10.5558823529412,2.77764705882353,9.7,10.3535294117647,9.82882352941176,7.36411764705882,2.51711764705882,2.98941176470588,2.46470588235294,94.5882352941177,135.529411764706,3.58823529411765,1,NA,NA,NA,NA,0,0,0,1306319.83333333,0,0,0
"67","1181.3",16.5276119402985,16.5276119402985,8.07283582089552,8.00268656716418,9.69417910447761,3.73731343283582,4.97492537313433,0,0,3.73731343283582,4.97492537313433,341.727272727273,159.787878787879,2.27272727272727,1.08695652173913,NA,NA,NA,NA,0,0,0,2409277,19041494.3333333,0,0
"68","1181.3",30.1135714285714,3.41642857142857,9.84071428571429,1.83142857142857,8.57285714285714,8.796,9.15285714285714,5.58714285714286,1.58785714285714,3.20885714285714,3.56571428571429,389,170.714285714286,20.2142857142857,26.9285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","1181.3",20.6976470588235,1.99676470588235,12.6611764705882,1.77058823529412,12.6611764705882,9.55970588235294,8.22705882352941,4.065,0.456764705882353,5.49470588235294,4.16205882352941,193.470588235294,154.117647058824,1.26470588235294,22.1851851851852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","1181.3",8.45333333333333,8.31795454545455,3.28704545454545,2.63090909090909,4.00227272727273,3.60363636363636,3.29840909090909,3.28704545454545,8.31795454545455,0.316590909090909,0.0113636363636364,148.652173913043,157.282608695652,2.43478260869565,1.02173913043478,NA,NA,NA,NA,0,0,0,13056744.8,0,0,0
"71","1181.3",14.1988888888889,4.05714285714286,5.93492063492064,1.80396825396825,5.93709677419355,5.61161290322581,6.11524590163934,4.19667741935484,1.32387096774194,1.41493548387097,1.92681967213115,68.1774193548387,137.096774193548,6.7258064516129,1.2741935483871,NA,NA,NA,NA,0,2743942.83333333,0,4118094.41666667,0,0,0
"72","1181.3",23.0608196721311,4.32688524590164,14.4490163934426,2.7016393442623,14.8624590163934,12.1473770491803,12.2647540983607,9.66786885245902,1.70770491803279,2.47950819672131,2.59688524590164,145.935483870968,158.467741935484,1.16393442622951,27.0819672131148,NA,NA,NA,NA,3318378.30769231,0,0,3934248,0,0,0
"73","1181.3",17.8246774193548,5.20596774193548,7.62709677419355,3.34177419354839,8.49467741935484,5.04177419354839,5.39274193548387,4.94258064516129,1.6358064516129,0.0991935483870968,0.450161290322581,101.734375,158.875,1,14.609375,NA,NA,NA,NA,0,0,4239109,10114166,0,34346459.6666667,0
"74","1463.1",37.9042857142857,1.22666666666667,2.26904761904762,0.468571428571429,1.70619047619048,1.8947619047619,1.80761904761905,1.37285714285714,0.599047619047619,0.521904761904762,0.434761904761905,301.275862068966,174.655172413793,5.09523809523809,45.5238095238095,NA,NA,NA,NA,3628099.5,23967392.5,0,21216713,17747810.5,0,2863129.5
"75","1463.1",17.9437209302326,3.56511627906977,1.54093023255814,1.10232558139535,1.28325581395349,1.61,1.55744186046512,1.44744186046512,0.694418604651163,0.162558139534884,0.11,103.829268292683,157.19512195122,8.80487804878049,7.24390243902439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","1463.1",16.0175,1.1975,1.62458333333333,0.839166666666667,3.63916666666667,2.1275,1.83625,1.26791666666667,0.675,0.859583333333333,0.568333333333333,101.75,163.333333333333,2.58333333333333,29.9166666666667,NA,NA,NA,NA,2035263,0,11876944,0,0,0,0
"77","1463.1",30.2155,3.71025,3.64725,1.78175,3.60375,5.491375,2.92025,2.053,2.904,3.438375,0.86725,111.4,64.375,1.05,15.45,NA,NA,NA,NA,1807755.66666667,0,0,8675176.66666667,0,1177678.66666667,0
"78","1463.1",16.2106451612903,14.4803225806452,18.3738709677419,6.47129032258065,18.7061290322581,16.3046666666667,7.25333333333333,14.2822580645161,8.13466666666667,2.048,-7.00333333333333,158.612903225806,77.5806451612903,1.2258064516129,1,NA,NA,NA,NA,1147411.4,0,0,1325243.4,920337.8,286742.4,2721028
"79","1463.1",60.6885714285714,1.57428571428571,10.57,0.234285714285714,11.5414285714286,14.0442857142857,12.4814285714286,10.57,1.04,3.47428571428571,1.91142857142857,54.8571428571429,159.285714285714,1,270.285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","1463.1",17.6788461538462,2.79076923076923,0.7332,1.05730769230769,1.25961538461538,1.19722222222222,1.39588235294118,0,0,1.19722222222222,1.39588235294118,336.125,163.541666666667,6.20833333333333,14.0416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","1463.1",23.8642857142857,7.94285714285714,14.3842857142857,4.46142857142857,14.8171428571429,14.3357142857143,13.5085714285714,12.2357142857143,3.13428571428571,2.1,1.27285714285714,129.285714285714,130.714285714286,3.66666666666667,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
