"","Elevation","Plant_height","Leaf_inclination","Number_leaves","Leaf_width","Leaf_length","Leaf_thickness","Leaf_Area","Leaf_weight_fresh","Leaf_weight_dry","Succulence","Specific_leaf_weight","Leaf_lobation"
"1","1181.1",301.275862068966,117.413793103448,6.6551724137931,12.1072413793103,59.8648275862069,0.198275862068966,3.93003164489655,0.866441379310345,0.301010714285714,1.67917717925,0.789226289071429,2.91995985924138
"2","1181.1",103.829268292683,101.219512195122,4.85365853658537,38.7238636363636,31.7497727272727,0.251818181818182,8.08765475544444,0.360687878787879,0.21820303030303,0.2044249133125,0.4663230554,4.20687579940741
"3","1181.1",101.75,121.458333333333,7.125,9.9,26.76,0.33625,1.04418180128571,0.0419764705882353,0.0276429411764706,0.0881516051428572,0.586190863571429,4.65678192321429
"4","1181.1",111.4,158.375,119.125,0.65775,2.186,0.29725,0.01089754795,0.0051,0.0043,0.682414228,3.667976475,2.2463412773
"5","1181.1",158.612903225806,135.483870967742,13.9677419354839,6.45294117647059,34.0564705882353,0.212352941176471,0.413193793291667,0.0773208333333333,0.0254608695652174,1.19034805921739,0.611938517347826,2.1963096144
"6","1181.1",258.857142857143,122.142857142857,6.42857142857143,14.3442857142857,46.7838571428571,0.191428571428571,5.24220106985714,0.445971428571429,0.407314285714286,0.0778178281428571,0.797356263,2.877122881
"7","1181.1",206.958333333333,115.416666666667,121.916666666667,1.885,7.8875,0.107083333333333,0.111596736875,0.011695652173913,0.00465652173913044,0.653381497565217,0.410347998782609,2.17238238616667
"8","1181.1",265.214285714286,87.9285714285714,14.4642857142857,12.9875,24.9503571428571,0.227857142857143,2.41476121189286,0.0654285714285714,0.0547548148148148,0.0508972693703704,0.285453076962963,2.20048012989286
"9","1181.1",221.056338028169,133.380281690141,4.94366197183099,15.8695774647887,68.6512676056338,0.218732394366197,5.57522242049296,0.372601694915254,0.242222166666667,0.252129436258621,0.483569774116667,3.38568207642254
"10","1181.1",294.222222222222,120.185185185185,7.40740740740741,11.07125,33.2958333333333,0.28375,2.72100341045833,0.197522727272727,0.178372727272727,0.0775256197272727,0.649451826272727,2.52462955304167
"11","1181.1",104.928571428571,128.214285714286,4.57142857142857,9.52,9.11785714285714,0.223571428571429,0.508190117571429,0.185114285714286,0.0852285714285714,2.86382796064286,2.97419466221429,3.04037237835714
"12","1181.1",138.607142857143,126.571428571429,3,13.4042857142857,15.1196428571429,0.235357142857143,1.29621256771429,0.0868615384615385,0.079604,0.0342152212631579,0.495931787,2.23478555185714
"13","1181.1",387.6,119.333333333333,3.3,45.1916666666667,48.788,0.171333333333333,7.96051264756667,0.547992857142857,0.437982142857143,0.152694058428571,0.566312551071429,4.89624582963333
"14","1181.1",293.416666666667,129.583333333333,5.875,15.6842857142857,109.004285714286,0.372857142857143,9.60521277429167,1.08040869565217,0.679108695652174,0.373562420521739,0.69134456073913,3.38271248485714
"15","1181.1",343.642857142857,130,7.21428571428571,NA,NA,NA,15.3726786535385,1.75381538461538,1.09553846153846,0.399466865846154,1.23816820723077,NA
"16","1181.1",46.7647058823529,155.882352941176,14.2941176470588,4.04705882352941,10.3088235294118,0.228823529411765,0.2494775703,0.0294764705882353,0.0147764705882353,0.1012445223,0.5778751058,2.398683154
"17","1181.1",55.7241379310345,107.844827586207,5.27586206896552,14.4508771929825,10.9970175438596,0.144561403508772,0.74304078966,0.0626482142857143,0.0356218181818182,0.363634945604167,0.613107795520833,3.97666911840816
"18","1181.1",94.5882352941177,91.1764705882353,4.17647058823529,8.78,19.5041176470588,0.2,1.18256607764706,0.0901214285714286,0.0687428571428571,0.3231091865,0.522099341928571,2.60385946382353
"19","1181.1",341.727272727273,98.1515151515152,2.15151515151515,45.5898507462687,41.7916417910448,0.24089552238806,7.95918687052542,0.710111111111111,0.419944193548387,0.380324632981132,0.755530963777778,5.57224619987931
"20","1181.1",482.754716981132,134.811320754717,3.13461538461538,27.2133333333333,54.6621568627451,0.301176470588235,11.5869841168727,1.46334655172414,0.542381034482759,1.01063013428261,0.511818758945455,2.27223962514
"21","1181.1",389,138.214285714286,5.21428571428571,31.0892857142857,61.6128571428571,0.191428571428571,5.41858337685714,0.384064285714286,0.341076923076923,0.0824777583846154,0.70050506,7.82348955492857
"22","1181.1",193.470588235294,118.529411764706,6.79411764705882,12.3655,81.1605,0.1515,4.7534748417037,0.354334615384615,0.223330769230769,0.210129494941176,0.556620360578947,6.26097364545
"23","1181.1",147,119.411764705882,9.17647058823529,24.8958823529412,93.1264705882353,0.252352941176471,6.89428990014286,0.3988375,0.4668,0.091234658,0.665899283857143,3.15975447514286
"24","1181.1",68.1774193548387,101.209677419355,8.7258064516129,4.52761904761905,7.06166666666667,0.214761904761905,0.242204203688525,0.032085,0.012245,0.797928328775862,0.567594413033333,2.08353675817073
"25","1181.1",145.935483870968,129.516129032258,3.04838709677419,34.5255737704918,21.9518032786885,0.151666666666667,4.42209381552459,0.336383720930233,0.209088292682927,0.28451191925,0.556509370829268,3.15541561454098
"26","1181.1",101.734375,129.84375,1.375,21.161875,17.91640625,0.17296875,2.70074509375,0.186788524590164,0.12877,0.208148759912281,0.60838968385,3.12356265389062
"27","1181.1",174.903225806452,127.41935483871,9.06451612903226,14.9983870967742,20.3374193548387,0.278709677419355,2.244539975625,0.0319387096774194,0.0216777419354839,0.0516026690416667,0.168321965708333,2.33502526958333
"28","1181.2",301.275862068966,117.413793103448,6.6551724137931,12.1072413793103,59.8648275862069,0.198275862068966,3.93003164489655,0.866441379310345,0.301010714285714,1.67917717925,0.789226289071429,2.91995985924138
"29","1181.2",103.829268292683,101.219512195122,4.85365853658537,38.7238636363636,31.7497727272727,0.251818181818182,8.08765475544444,0.360687878787879,0.21820303030303,0.2044249133125,0.4663230554,4.20687579940741
"30","1181.2",101.75,121.458333333333,7.125,9.9,26.76,0.33625,1.04418180128571,0.0419764705882353,0.0276429411764706,0.0881516051428572,0.586190863571429,4.65678192321429
"31","1181.2",279.714285714286,162.857142857143,2.42857142857143,6.90428571428571,52.5542857142857,0.27,2.82468934371429,0.233328571428571,0.222071428571429,0.0403126688571429,0.786891461857143,2.01567619928571
"32","1181.2",111.4,158.375,119.125,0.65775,2.186,0.29725,0.01089754795,0.0051,0.0043,0.682414228,3.667976475,2.2463412773
"33","1181.2",158.612903225806,135.483870967742,13.9677419354839,6.45294117647059,34.0564705882353,0.212352941176471,0.413193793291667,0.0773208333333333,0.0254608695652174,1.19034805921739,0.611938517347826,2.1963096144
"34","1181.2",85.2857142857143,122.857142857143,13.2857142857143,NA,NA,NA,9.31758827257143,1.52725714285714,1.42741428571429,0.186133799285714,3.24119298671429,NA
"35","1181.2",206.958333333333,115.416666666667,121.916666666667,1.885,7.8875,0.107083333333333,0.111596736875,0.011695652173913,0.00465652173913044,0.653381497565217,0.410347998782609,2.17238238616667
"36","1181.2",265.214285714286,87.9285714285714,14.4642857142857,12.9875,24.9503571428571,0.227857142857143,2.41476121189286,0.0654285714285714,0.0547548148148148,0.0508972693703704,0.285453076962963,2.20048012989286
"37","1181.2",221.056338028169,133.380281690141,4.94366197183099,15.8695774647887,68.6512676056338,0.218732394366197,5.57522242049296,0.372601694915254,0.242222166666667,0.252129436258621,0.483569774116667,3.38568207642254
"38","1181.2",294.222222222222,120.185185185185,7.40740740740741,11.07125,33.2958333333333,0.28375,2.72100341045833,0.197522727272727,0.178372727272727,0.0775256197272727,0.649451826272727,2.52462955304167
"39","1181.2",104.928571428571,128.214285714286,4.57142857142857,9.52,9.11785714285714,0.223571428571429,0.508190117571429,0.185114285714286,0.0852285714285714,2.86382796064286,2.97419466221429,3.04037237835714
"40","1181.2",138.607142857143,126.571428571429,3,13.4042857142857,15.1196428571429,0.235357142857143,1.29621256771429,0.0868615384615385,0.079604,0.0342152212631579,0.495931787,2.23478555185714
"41","1181.2",387.6,119.333333333333,3.3,45.1916666666667,48.788,0.171333333333333,7.96051264756667,0.547992857142857,0.437982142857143,0.152694058428571,0.566312551071429,4.89624582963333
"42","1181.2",293.416666666667,129.583333333333,5.875,15.6842857142857,109.004285714286,0.372857142857143,9.60521277429167,1.08040869565217,0.679108695652174,0.373562420521739,0.69134456073913,3.38271248485714
"43","1181.2",343.642857142857,130,7.21428571428571,NA,NA,NA,15.3726786535385,1.75381538461538,1.09553846153846,0.399466865846154,1.23816820723077,NA
"44","1181.2",55.7241379310345,107.844827586207,5.27586206896552,14.4508771929825,10.9970175438596,0.144561403508772,0.74304078966,0.0626482142857143,0.0356218181818182,0.363634945604167,0.613107795520833,3.97666911840816
"45","1181.2",94.5882352941177,91.1764705882353,4.17647058823529,8.78,19.5041176470588,0.2,1.18256607764706,0.0901214285714286,0.0687428571428571,0.3231091865,0.522099341928571,2.60385946382353
"46","1181.2",341.727272727273,98.1515151515152,2.15151515151515,45.5898507462687,41.7916417910448,0.24089552238806,7.95918687052542,0.710111111111111,0.419944193548387,0.380324632981132,0.755530963777778,5.57224619987931
"47","1181.2",482.754716981132,134.811320754717,3.13461538461538,27.2133333333333,54.6621568627451,0.301176470588235,11.5869841168727,1.46334655172414,0.542381034482759,1.01063013428261,0.511818758945455,2.27223962514
"48","1181.2",389,138.214285714286,5.21428571428571,31.0892857142857,61.6128571428571,0.191428571428571,5.41858337685714,0.384064285714286,0.341076923076923,0.0824777583846154,0.70050506,7.82348955492857
"49","1181.2",193.470588235294,118.529411764706,6.79411764705882,12.3655,81.1605,0.1515,4.7534748417037,0.354334615384615,0.223330769230769,0.210129494941176,0.556620360578947,6.26097364545
"50","1181.2",148.652173913043,124.347826086957,10.695652173913,2.88204545454545,16.7465909090909,0.111590909090909,0.684118699219512,0.0423511111111111,0.012546511627907,0.817479089666667,0.396050847,2.21348728292308
"51","1181.2",147,119.411764705882,9.17647058823529,24.8958823529412,93.1264705882353,0.252352941176471,6.89428990014286,0.3988375,0.4668,0.091234658,0.665899283857143,3.15975447514286
"52","1181.2",68.1774193548387,101.209677419355,8.7258064516129,4.52761904761905,7.06166666666667,0.214761904761905,0.242204203688525,0.032085,0.012245,0.797928328775862,0.567594413033333,2.08353675817073
"53","1181.2",145.935483870968,129.516129032258,3.04838709677419,34.5255737704918,21.9518032786885,0.151666666666667,4.42209381552459,0.336383720930233,0.209088292682927,0.28451191925,0.556509370829268,3.15541561454098
"54","1181.2",68.7058823529412,99.7058823529412,3.17647058823529,18.0764705882353,18.7782352941176,0.261176470588235,1.30638228666667,0.32035625,0.087238125,0.0526833726666667,0.626354853,2.218552616
"55","1181.3",103.829268292683,101.219512195122,4.85365853658537,38.7238636363636,31.7497727272727,0.251818181818182,8.08765475544444,0.360687878787879,0.21820303030303,0.2044249133125,0.4663230554,4.20687579940741
"56","1181.3",111.4,158.375,119.125,0.65775,2.186,0.29725,0.01089754795,0.0051,0.0043,0.682414228,3.667976475,2.2463412773
"57","1181.3",158.612903225806,135.483870967742,13.9677419354839,6.45294117647059,34.0564705882353,0.212352941176471,0.413193793291667,0.0773208333333333,0.0254608695652174,1.19034805921739,0.611938517347826,2.1963096144
"58","1181.3",206.958333333333,115.416666666667,121.916666666667,1.885,7.8875,0.107083333333333,0.111596736875,0.011695652173913,0.00465652173913044,0.653381497565217,0.410347998782609,2.17238238616667
"59","1181.3",182.25,116.666666666667,3.125,22.7547916666667,19.24125,0.464583333333333,2.65300166948148,0.290935416666667,0.206319583333333,0.184231995692308,1.27451564796296,2.11295409855556
"60","1181.3",221.056338028169,133.380281690141,4.94366197183099,15.8695774647887,68.6512676056338,0.218732394366197,5.57522242049296,0.372601694915254,0.242222166666667,0.252129436258621,0.483569774116667,3.38568207642254
"61","1181.3",294.222222222222,120.185185185185,7.40740740740741,11.07125,33.2958333333333,0.28375,2.72100341045833,0.197522727272727,0.178372727272727,0.0775256197272727,0.649451826272727,2.52462955304167
"62","1181.3",104.928571428571,128.214285714286,4.57142857142857,9.52,9.11785714285714,0.223571428571429,0.508190117571429,0.185114285714286,0.0852285714285714,2.86382796064286,2.97419466221429,3.04037237835714
"63","1181.3",387.6,119.333333333333,3.3,45.1916666666667,48.788,0.171333333333333,7.96051264756667,0.547992857142857,0.437982142857143,0.152694058428571,0.566312551071429,4.89624582963333
"64","1181.3",343.642857142857,130,7.21428571428571,NA,NA,NA,15.3726786535385,1.75381538461538,1.09553846153846,0.399466865846154,1.23816820723077,NA
"65","1181.3",55.7241379310345,107.844827586207,5.27586206896552,14.4508771929825,10.9970175438596,0.144561403508772,0.74304078966,0.0626482142857143,0.0356218181818182,0.363634945604167,0.613107795520833,3.97666911840816
"66","1181.3",94.5882352941177,91.1764705882353,4.17647058823529,8.78,19.5041176470588,0.2,1.18256607764706,0.0901214285714286,0.0687428571428571,0.3231091865,0.522099341928571,2.60385946382353
"67","1181.3",341.727272727273,98.1515151515152,2.15151515151515,45.5898507462687,41.7916417910448,0.24089552238806,7.95918687052542,0.710111111111111,0.419944193548387,0.380324632981132,0.755530963777778,5.57224619987931
"68","1181.3",389,138.214285714286,5.21428571428571,31.0892857142857,61.6128571428571,0.191428571428571,5.41858337685714,0.384064285714286,0.341076923076923,0.0824777583846154,0.70050506,7.82348955492857
"69","1181.3",193.470588235294,118.529411764706,6.79411764705882,12.3655,81.1605,0.1515,4.7534748417037,0.354334615384615,0.223330769230769,0.210129494941176,0.556620360578947,6.26097364545
"70","1181.3",148.652173913043,124.347826086957,10.695652173913,2.88204545454545,16.7465909090909,0.111590909090909,0.684118699219512,0.0423511111111111,0.012546511627907,0.817479089666667,0.396050847,2.21348728292308
"71","1181.3",68.1774193548387,101.209677419355,8.7258064516129,4.52761904761905,7.06166666666667,0.214761904761905,0.242204203688525,0.032085,0.012245,0.797928328775862,0.567594413033333,2.08353675817073
"72","1181.3",145.935483870968,129.516129032258,3.04838709677419,34.5255737704918,21.9518032786885,0.151666666666667,4.42209381552459,0.336383720930233,0.209088292682927,0.28451191925,0.556509370829268,3.15541561454098
"73","1181.3",101.734375,129.84375,1.375,21.161875,17.91640625,0.17296875,2.70074509375,0.186788524590164,0.12877,0.208148759912281,0.60838968385,3.12356265389062
"74","1463.1",301.275862068966,117.413793103448,6.6551724137931,12.1072413793103,59.8648275862069,0.198275862068966,3.93003164489655,0.866441379310345,0.301010714285714,1.67917717925,0.789226289071429,2.91995985924138
"75","1463.1",103.829268292683,101.219512195122,4.85365853658537,38.7238636363636,31.7497727272727,0.251818181818182,8.08765475544444,0.360687878787879,0.21820303030303,0.2044249133125,0.4663230554,4.20687579940741
"76","1463.1",101.75,121.458333333333,7.125,9.9,26.76,0.33625,1.04418180128571,0.0419764705882353,0.0276429411764706,0.0881516051428572,0.586190863571429,4.65678192321429
"77","1463.1",111.4,158.375,119.125,0.65775,2.186,0.29725,0.01089754795,0.0051,0.0043,0.682414228,3.667976475,2.2463412773
"78","1463.1",158.612903225806,135.483870967742,13.9677419354839,6.45294117647059,34.0564705882353,0.212352941176471,0.413193793291667,0.0773208333333333,0.0254608695652174,1.19034805921739,0.611938517347826,2.1963096144
"79","1463.1",54.8571428571429,138.571428571429,17.5714285714286,72.2842857142857,20.5971428571429,0.494285714285714,7.42451817471429,1.21571428571429,1.13916666666667,0.271781969166667,2.10250639066667,5.94213250014286
"80","1463.1",336.125,141.875,1.91666666666667,15.2341666666667,41.825,0.290833333333333,1.54184010185714,0.472858333333333,0.1343375,1.26269068785714,0.618509057571429,5.64145701785714
"81","1463.1",129.285714285714,156.428571428571,12,6.87,10.7985714285714,0.327142857142857,0.517526875142857,0.0667142857142857,0.0405285714285714,0.558603521714286,0.839522143,2.30403220457143
"82","1463.1",191.470588235294,135.882352941176,6.17647058823529,18.6438235294118,58.6508823529412,0.202647058823529,6.771067494,0.359376470588235,0.172008823529412,0.25758510930303,0.340359935090909,3.0104864715
"83","1463.1",206.958333333333,115.416666666667,121.916666666667,1.885,7.8875,0.107083333333333,0.111596736875,0.011695652173913,0.00465652173913044,0.653381497565217,0.410347998782609,2.17238238616667
"84","1463.1",119.666666666667,133.571428571429,26.952380952381,1.13904761904762,8.60047619047619,0.193333333333333,0.0820115308095238,0.00974285714285714,0.00383333333333333,0.819460428619048,0.573086195333333,2.42516649633333
"85","1463.1",121.714285714286,87.1428571428571,3.42857142857143,63.4257142857143,49.6057142857143,0.315714285714286,NA,0.250114285714286,0.07222,NA,NA,NA
"86","1463.1",265.214285714286,87.9285714285714,14.4642857142857,12.9875,24.9503571428571,0.227857142857143,2.41476121189286,0.0654285714285714,0.0547548148148148,0.0508972693703704,0.285453076962963,2.20048012989286
"87","1463.1",221.056338028169,133.380281690141,4.94366197183099,15.8695774647887,68.6512676056338,0.218732394366197,5.57522242049296,0.372601694915254,0.242222166666667,0.252129436258621,0.483569774116667,3.38568207642254
"88","1463.1",294.222222222222,120.185185185185,7.40740740740741,11.07125,33.2958333333333,0.28375,2.72100341045833,0.197522727272727,0.178372727272727,0.0775256197272727,0.649451826272727,2.52462955304167
"89","1463.1",167,165.714285714286,4.28571428571429,7.28428571428571,33.5857142857143,0.215714285714286,1.60362722814286,0.234,0.0644142857142857,1.03361259214286,0.420761390285714,2.43824154757143
"90","1463.1",387.6,119.333333333333,3.3,45.1916666666667,48.788,0.171333333333333,7.96051264756667,0.547992857142857,0.437982142857143,0.152694058428571,0.566312551071429,4.89624582963333
"91","1463.1",343.642857142857,130,7.21428571428571,NA,NA,NA,15.3726786535385,1.75381538461538,1.09553846153846,0.399466865846154,1.23816820723077,NA
"92","1463.1",90.8947368421053,105,3.34210526315789,21.4910526315789,17.1860526315789,0.236578947368421,2.34751550280952,0.161175,0.0926152777777778,0.10200127252381,0.43392181325,2.20446951504762
"93","1463.1",55.7241379310345,107.844827586207,5.27586206896552,14.4508771929825,10.9970175438596,0.144561403508772,0.74304078966,0.0626482142857143,0.0356218181818182,0.363634945604167,0.613107795520833,3.97666911840816
"94","1463.1",341.727272727273,98.1515151515152,2.15151515151515,45.5898507462687,41.7916417910448,0.24089552238806,7.95918687052542,0.710111111111111,0.419944193548387,0.380324632981132,0.755530963777778,5.57224619987931
"95","1463.1",133.666666666667,122.352941176471,2.09803921568627,32.7073684210526,26.7639473684211,0.355,5.7783147824,0.601020930232558,0.254653488372093,0.245270507241379,1.03084427758621,6.08550687483333
"96","1463.1",216.285714285714,129.285714285714,2.57142857142857,36.0085714285714,33.9771428571429,0.385714285714286,5.24889439614286,0.734142857142857,0.297657142857143,0.759017323428571,0.571782730142857,3.92233238942857
"97","1463.1",193.470588235294,118.529411764706,6.79411764705882,12.3655,81.1605,0.1515,4.7534748417037,0.354334615384615,0.223330769230769,0.210129494941176,0.556620360578947,6.26097364545
"98","1463.1",148.652173913043,124.347826086957,10.695652173913,2.88204545454545,16.7465909090909,0.111590909090909,0.684118699219512,0.0423511111111111,0.012546511627907,0.817479089666667,0.396050847,2.21348728292308
"99","1463.1",147,119.411764705882,9.17647058823529,24.8958823529412,93.1264705882353,0.252352941176471,6.89428990014286,0.3988375,0.4668,0.091234658,0.665899283857143,3.15975447514286
"100","1463.1",68.1774193548387,101.209677419355,8.7258064516129,4.52761904761905,7.06166666666667,0.214761904761905,0.242204203688525,0.032085,0.012245,0.797928328775862,0.567594413033333,2.08353675817073
"101","1463.1",145.935483870968,129.516129032258,3.04838709677419,34.5255737704918,21.9518032786885,0.151666666666667,4.42209381552459,0.336383720930233,0.209088292682927,0.28451191925,0.556509370829268,3.15541561454098
"102","1463.1",101.734375,129.84375,1.375,21.161875,17.91640625,0.17296875,2.70074509375,0.186788524590164,0.12877,0.208148759912281,0.60838968385,3.12356265389062
"103","1463.1",159.357142857143,144.642857142857,9.75,9.19035714285714,13.3989285714286,0.218571428571429,0.690622352428571,0.0929857142857143,0.0347785714285714,0.226431797,0.396470402285714,2.23223041414286
"104","1463.1",174.903225806452,127.41935483871,9.06451612903226,14.9983870967742,20.3374193548387,0.278709677419355,2.244539975625,0.0319387096774194,0.0216777419354839,0.0516026690416667,0.168321965708333,2.33502526958333
"105","1463.2",301.275862068966,117.413793103448,6.6551724137931,12.1072413793103,59.8648275862069,0.198275862068966,3.93003164489655,0.866441379310345,0.301010714285714,1.67917717925,0.789226289071429,2.91995985924138
"106","1463.2",106,100.714285714286,4.21428571428571,19.7428571428571,39.5542857142857,0.602857142857143,2.21496504171429,0.130642857142857,0.0805385714285714,0.0638699285714286,0.573367150571429,NA
"107","1463.2",103.829268292683,101.219512195122,4.85365853658537,38.7238636363636,31.7497727272727,0.251818181818182,8.08765475544444,0.360687878787879,0.21820303030303,0.2044249133125,0.4663230554,4.20687579940741
"108","1463.2",101.75,121.458333333333,7.125,9.9,26.76,0.33625,1.04418180128571,0.0419764705882353,0.0276429411764706,0.0881516051428572,0.586190863571429,4.65678192321429
"109","1463.2",336.125,141.875,1.91666666666667,15.2341666666667,41.825,0.290833333333333,1.54184010185714,0.472858333333333,0.1343375,1.26269068785714,0.618509057571429,5.64145701785714
"110","1463.2",129.285714285714,156.428571428571,12,6.87,10.7985714285714,0.327142857142857,0.517526875142857,0.0667142857142857,0.0405285714285714,0.558603521714286,0.839522143,2.30403220457143
"111","1463.2",191.470588235294,135.882352941176,6.17647058823529,18.6438235294118,58.6508823529412,0.202647058823529,6.771067494,0.359376470588235,0.172008823529412,0.25758510930303,0.340359935090909,3.0104864715
"112","1463.2",341.7,89.5,28.5,18.801,36.228,0.174,4.6265466662,0.2648,0.137266666666667,0.0321459406666667,0.399163038333333,3.3096991657
"113","1463.2",119.666666666667,133.571428571429,26.952380952381,1.13904761904762,8.60047619047619,0.193333333333333,0.0820115308095238,0.00974285714285714,0.00383333333333333,0.819460428619048,0.573086195333333,2.42516649633333
"114","1463.2",265.214285714286,87.9285714285714,14.4642857142857,12.9875,24.9503571428571,0.227857142857143,2.41476121189286,0.0654285714285714,0.0547548148148148,0.0508972693703704,0.285453076962963,2.20048012989286
"115","1463.2",221.056338028169,133.380281690141,4.94366197183099,15.8695774647887,68.6512676056338,0.218732394366197,5.57522242049296,0.372601694915254,0.242222166666667,0.252129436258621,0.483569774116667,3.38568207642254
"116","1463.2",294.222222222222,120.185185185185,7.40740740740741,11.07125,33.2958333333333,0.28375,2.72100341045833,0.197522727272727,0.178372727272727,0.0775256197272727,0.649451826272727,2.52462955304167
"117","1463.2",104.928571428571,128.214285714286,4.57142857142857,9.52,9.11785714285714,0.223571428571429,0.508190117571429,0.185114285714286,0.0852285714285714,2.86382796064286,2.97419466221429,3.04037237835714
"118","1463.2",188.454545454545,142.727272727273,8.72727272727273,12.297,44.917,0.378,2.48162418925,0.0925272727272727,0.0342809090909091,0.15990294425,0.313109329,3.97423378433333
"119","1463.2",138.607142857143,126.571428571429,3,13.4042857142857,15.1196428571429,0.235357142857143,1.29621256771429,0.0868615384615385,0.079604,0.0342152212631579,0.495931787,2.23478555185714
"120","1463.2",167,165.714285714286,4.28571428571429,7.28428571428571,33.5857142857143,0.215714285714286,1.60362722814286,0.234,0.0644142857142857,1.03361259214286,0.420761390285714,2.43824154757143
"121","1463.2",387.6,119.333333333333,3.3,45.1916666666667,48.788,0.171333333333333,7.96051264756667,0.547992857142857,0.437982142857143,0.152694058428571,0.566312551071429,4.89624582963333
"122","1463.2",293.416666666667,129.583333333333,5.875,15.6842857142857,109.004285714286,0.372857142857143,9.60521277429167,1.08040869565217,0.679108695652174,0.373562420521739,0.69134456073913,3.38271248485714
"123","1463.2",343.642857142857,130,7.21428571428571,NA,NA,NA,15.3726786535385,1.75381538461538,1.09553846153846,0.399466865846154,1.23816820723077,NA
"124","1463.2",90.8947368421053,105,3.34210526315789,21.4910526315789,17.1860526315789,0.236578947368421,2.34751550280952,0.161175,0.0926152777777778,0.10200127252381,0.43392181325,2.20446951504762
"125","1463.2",55.7241379310345,107.844827586207,5.27586206896552,14.4508771929825,10.9970175438596,0.144561403508772,0.74304078966,0.0626482142857143,0.0356218181818182,0.363634945604167,0.613107795520833,3.97666911840816
"126","1463.2",94.5882352941177,91.1764705882353,4.17647058823529,8.78,19.5041176470588,0.2,1.18256607764706,0.0901214285714286,0.0687428571428571,0.3231091865,0.522099341928571,2.60385946382353
"127","1463.2",341.727272727273,98.1515151515152,2.15151515151515,45.5898507462687,41.7916417910448,0.24089552238806,7.95918687052542,0.710111111111111,0.419944193548387,0.380324632981132,0.755530963777778,5.57224619987931
"128","1463.2",133.666666666667,122.352941176471,2.09803921568627,32.7073684210526,26.7639473684211,0.355,5.7783147824,0.601020930232558,0.254653488372093,0.245270507241379,1.03084427758621,6.08550687483333
"129","1463.2",216.285714285714,129.285714285714,2.57142857142857,36.0085714285714,33.9771428571429,0.385714285714286,5.24889439614286,0.734142857142857,0.297657142857143,0.759017323428571,0.571782730142857,3.92233238942857
"130","1463.2",193.470588235294,118.529411764706,6.79411764705882,12.3655,81.1605,0.1515,4.7534748417037,0.354334615384615,0.223330769230769,0.210129494941176,0.556620360578947,6.26097364545
"131","1463.2",147,119.411764705882,9.17647058823529,24.8958823529412,93.1264705882353,0.252352941176471,6.89428990014286,0.3988375,0.4668,0.091234658,0.665899283857143,3.15975447514286
"132","1463.2",68.1774193548387,101.209677419355,8.7258064516129,4.52761904761905,7.06166666666667,0.214761904761905,0.242204203688525,0.032085,0.012245,0.797928328775862,0.567594413033333,2.08353675817073
"133","1463.2",101.734375,129.84375,1.375,21.161875,17.91640625,0.17296875,2.70074509375,0.186788524590164,0.12877,0.208148759912281,0.60838968385,3.12356265389062
"134","1463.2",159.357142857143,144.642857142857,9.75,9.19035714285714,13.3989285714286,0.218571428571429,0.690622352428571,0.0929857142857143,0.0347785714285714,0.226431797,0.396470402285714,2.23223041414286
